Date,Temperature,Humidity,Rainfall,Month
2014-05-30,12.6,71.5,0.0,May
2014-05-31,12.1,82.5,0.0,May
2014-06-01,12.0,95.0,8.2,June
2014-06-02,12.95,89.0,2.2,June
2014-06-03,12.600000000000001,85.5,0.6,June
2014-06-04,12.8,90.0,1.4,June
2014-06-05,10.95,88.0,1.9141149119893721,June
2014-06-06,10.35,68.0,0.2,June
2014-06-07,9.3,75.5,0.0,June
2014-06-08,7.95,71.5,0.0,June
2014-06-09,9.6,68.0,0.0,June
2014-06-10,9.65,71.5,0.0,June
2014-06-11,8.3,85.0,0.0,June
2014-06-12,10.200000000000001,80.5,0.0,June
2014-06-13,10.05,100.0,3.6,June
2014-06-14,11.7,60.95208195637806,17.4,June
2014-06-15,11.5,76.5,1.0,June
2014-06-16,6.699999999999999,99.0,0.0,June
2014-06-17,9.75,86.0,6.8,June
2014-06-18,7.75,92.0,0.0,June
2014-06-19,8.3,89.5,0.0,June
2014-06-20,9.85,80.0,0.0,June
2014-06-21,11.0,86.0,0.4,June
2014-06-22,9.0,89.5,0.2,June
2014-06-23,9.0,83.0,0.0,June
2014-06-24,8.95,82.5,8.6,June
2014-06-25,9.5,79.5,7.6,June
2014-06-26,11.899999999999999,77.0,1.4,June
2014-06-27,11.4,77.0,0.4,June
2014-06-28,10.7,76.0,1.4,June
2014-06-29,8.55,91.0,5.0,June
2014-06-30,6.05,85.0,1.2,June
2014-07-01,8.0,90.0,1.0,July
2014-07-02,8.85,89.0,0.0,July
2014-07-03,9.3,84.0,0.0,July
2014-07-04,8.75,83.5,0.2,July
2014-07-05,7.6,89.0,1.8,July
2014-07-06,8.4,91.5,0.0,July
2014-07-07,7.75,88.5,0.0,July
2014-07-08,9.7,81.5,0.0,July
2014-07-09,8.3,88.0,3.8,July
2014-07-10,8.6,89.0,9.8,July
2014-07-11,9.2,88.5,0.4,July
2014-07-12,9.850000000000001,78.5,4.4,July
2014-07-13,5.65,81.0,0.0,July
2014-07-14,5.85,77.0,0.2,July
2014-07-15,7.4,93.0,0.2,July
2014-07-16,10.1,84.5,7.8,July
2014-07-17,10.25,71.0,2.0,July
2014-07-18,8.299999999999999,68.5,6.6,July
2014-07-19,6.7,74.5,0.0,July
2014-07-20,5.8,70.0,0.0,July
2014-07-21,6.75,79.0,0.0,July
2014-07-22,6.25,71.5,0.2,July
2014-07-23,6.55,78.0,0.0,July
2014-07-24,6.7,87.5,0.0,July
2014-07-25,10.0,80.5,1.8,July
2014-07-26,8.9,88.5,0.2,July
2014-07-27,9.7,91.5,0.0,July
2014-07-28,8.85,83.0,0.2,July
2014-07-29,9.95,79.0,0.0,July
2014-07-30,11.65,81.0,0.0,July
2014-07-31,14.3,50.0,0.4,July
2014-08-01,6.699999999999999,83.0,1.0,August
2014-08-02,5.2,72.5,2.2,August
2014-08-03,5.5,64.0,0.2,August
2014-08-04,6.1,63.5,0.0,August
2014-08-05,5.35,75.0,0.0,August
2014-08-06,5.3,90.5,0.2,August
2014-08-07,9.1,77.5,0.0,August
2014-08-08,7.9,86.5,0.0,August
2014-08-09,7.949999999999999,82.0,0.0,August
2014-08-10,10.05,72.0,0.0,August
2014-08-11,5.35,61.0,0.2,August
2014-08-12,6.2,50.0,0.0,August
2014-08-13,6.55,59.0,0.0,August
2014-08-14,7.75,63.5,0.0,August
2014-08-15,8.65,67.0,0.0,August
2014-08-16,8.1,75.5,0.0,August
2014-08-17,9.1,82.0,0.0,August
2014-08-18,12.95,66.5,6.6,August
2014-08-19,11.35,70.0,0.0,August
2014-08-20,9.15,66.0,0.0,August
2014-08-21,9.9,64.5,0.0,August
2014-08-22,10.55,61.5,0.0,August
2014-08-23,11.35,62.5,0.0,August
2014-08-24,10.8,80.0,0.0,August
2014-08-25,9.65,73.5,0.0,August
2014-08-26,12.45,51.0,0.0,August
2014-08-27,11.3,57.5,0.0,August
2014-08-28,10.5,60.0,0.0,August
2014-08-29,10.9,65.5,0.0,August
2014-08-30,10.55,65.5,0.0,August
2014-08-31,11.200000000000001,67.5,0.0,August
2014-09-01,12.55,61.5,0.0,September
2014-09-02,11.1,76.0,1.0,September
2014-09-03,7.4,59.5,0.6,September
2014-09-04,8.25,59.5,0.0,September
2014-09-05,10.15,56.5,0.0,September
2014-09-06,11.05,56.5,0.0,September
2014-09-07,11.25,59.0,0.0,September
2014-09-08,12.0,60.0,0.0,September
2014-09-09,15.049999999999999,74.0,0.2,September
2014-09-10,12.1,74.0,12.4,September
2014-09-11,13.95,65.5,0.0,September
2014-09-12,9.549999999999999,57.0,0.0,September
2014-09-13,10.950000000000001,64.0,0.0,September
2014-09-14,11.65,73.5,0.0,September
2014-09-15,12.75,63.5,0.0,September
2014-09-16,13.4,66.0,0.0,September
2014-09-17,11.450000000000001,64.0,0.2,September
2014-09-18,9.4,64.0,0.0,September
2014-09-19,8.850000000000001,64.5,0.0,September
2014-09-20,10.899999999999999,57.0,0.0,September
2014-09-21,16.088910956636873,55.0,0.0,September
2014-09-22,16.088910956636873,60.95208195637806,1.9141149119893721,September
2014-09-23,16.088910956636873,60.95208195637806,1.9141149119893721,September
2014-09-24,13.8,73.5,1.9141149119893721,September
2014-09-25,17.25,76.5,41.0,September
2014-09-26,12.3,80.0,0.6,September
2014-09-27,12.950000000000001,66.5,0.0,September
2014-09-28,15.700000000000001,65.0,0.0,September
2014-09-29,16.6,48.5,0.0,September
2014-09-30,15.8,57.5,0.0,September
2014-10-01,10.8,53.5,0.0,October
2014-10-02,11.1,59.5,0.0,October
2014-10-03,13.850000000000001,59.0,1.9141149119893721,October
2014-10-04,14.65,58.0,0.0,October
2014-10-05,18.45,61.0,0.0,October
2014-10-06,21.4,50.0,0.0,October
2014-10-07,15.15,63.0,9.6,October
2014-10-08,11.850000000000001,58.5,0.0,October
2014-10-09,13.6,59.5,0.0,October
2014-10-10,15.600000000000001,65.5,0.0,October
2014-10-11,17.25,58.0,0.0,October
2014-10-12,19.25,49.5,0.0,October
2014-10-13,17.05,67.5,3.4,October
2014-10-14,12.700000000000001,74.0,3.2,October
2014-10-15,11.2,57.5,0.2,October
2014-10-16,11.4,57.0,0.2,October
2014-10-17,12.7,49.0,0.0,October
2014-10-18,14.200000000000001,56.0,0.0,October
2014-10-19,17.5,55.0,0.0,October
2014-10-20,18.799999999999997,48.0,0.0,October
2014-10-21,17.9,55.5,0.0,October
2014-10-22,19.9,59.5,0.0,October
2014-10-23,23.3,50.5,0.0,October
2014-10-24,24.9,34.5,0.0,October
2014-10-25,22.15,46.0,0.0,October
2014-10-26,20.450000000000003,49.0,0.0,October
2014-10-27,18.15,66.5,0.2,October
2014-10-28,13.149999999999999,54.5,1.0,October
2014-10-29,16.0,45.5,0.0,October
2014-10-30,18.95,45.5,1.8,October
2014-10-31,21.45,39.5,0.0,October
2014-11-01,18.45,40.0,0.0,November
2014-11-02,12.3,50.5,5.0,November
2014-11-03,15.1,42.5,0.0,November
2014-11-04,18.75,40.5,0.0,November
2014-11-05,19.0,52.5,0.0,November
2014-11-06,16.8,43.5,0.0,November
2014-11-07,19.549999999999997,39.5,0.0,November
2014-11-08,22.55,37.5,0.0,November
2014-11-09,22.15,36.0,0.0,November
2014-11-10,19.65,36.5,0.0,November
2014-11-11,19.35,33.5,0.0,November
2014-11-12,20.2,44.0,0.0,November
2014-11-13,22.950000000000003,34.5,0.0,November
2014-11-14,26.049999999999997,31.0,0.0,November
2014-11-15,20.9,49.0,0.0,November
2014-11-16,17.85,70.5,24.4,November
2014-11-17,15.35,50.0,0.2,November
2014-11-18,18.0,44.5,0.0,November
2014-11-19,20.05,42.0,0.0,November
2014-11-20,23.200000000000003,35.0,0.0,November
2014-11-21,24.0,42.5,0.0,November
2014-11-22,22.900000000000002,39.5,0.0,November
2014-11-23,26.75,44.5,0.6,November
2014-11-24,23.200000000000003,66.5,0.0,November
2014-11-25,16.45,48.5,27.0,November
2014-11-26,17.85,48.0,0.2,November
2014-11-27,20.55,37.0,0.0,November
2014-11-28,21.15,44.5,0.0,November
2014-11-29,23.5,41.0,0.0,November
2014-11-30,26.650000000000002,42.5,0.0,November
2014-12-01,26.45,62.0,0.0,December
2014-12-02,24.35,48.5,13.2,December
2014-12-03,20.3,68.5,0.0,December
2014-12-04,23.85,64.0,13.4,December
2014-12-05,23.049999999999997,64.0,0.0,December
2014-12-06,21.15,62.0,0.8,December
2014-12-07,19.7,75.5,4.4,December
2014-12-08,20.8,58.0,1.4,December
2014-12-09,22.55,49.5,0.0,December
2014-12-10,22.35,54.5,0.0,December
2014-12-11,21.6,58.0,1.4,December
2014-12-12,20.2,40.5,0.0,December
2014-12-13,21.05,38.0,0.0,December
2014-12-14,21.1,48.0,0.0,December
2014-12-15,24.9,34.5,0.0,December
2014-12-16,27.6,24.5,0.4,December
2014-12-17,19.049999999999997,29.5,0.0,December
2014-12-18,19.9,34.5,0.0,December
2014-12-19,17.6,38.5,0.0,December
2014-12-20,20.55,39.5,0.0,December
2014-12-21,23.85,39.0,0.0,December
2014-12-22,26.5,48.5,0.0,December
2014-12-23,27.299999999999997,47.5,0.6,December
2014-12-24,25.85,48.0,0.4,December
2014-12-25,23.3,43.5,0.0,December
2014-12-26,20.4,32.5,0.0,December
2014-12-27,19.4,39.0,0.0,December
2014-12-28,23.95,41.0,0.0,December
2014-12-29,25.700000000000003,33.0,0.0,December
2014-12-30,19.5,38.5,1.4,December
2014-12-31,20.35,29.0,0.0,December
2015-01-01,22.45,29.5,0.0,January
2015-01-02,27.55,28.5,0.0,January
2015-01-03,27.7,27.0,0.0,January
2015-01-04,29.55,41.5,0.0,January
2015-01-05,27.1,47.0,0.0,January
2015-01-06,28.3,39.5,0.0,January
2015-01-07,28.4,41.5,0.0,January
2015-01-08,27.4,50.0,0.0,January
2015-01-09,23.4,79.5,5.4,January
2015-01-10,20.7,96.0,7.0,January
2015-01-11,24.5,66.0,12.6,January
2015-01-12,25.35,44.0,0.2,January
2015-01-13,22.55,71.0,0.0,January
2015-01-14,23.0,74.5,46.8,January
2015-01-15,20.9,54.0,0.4,January
2015-01-16,19.9,47.0,0.0,January
2015-01-17,21.700000000000003,46.0,0.0,January
2015-01-18,20.05,42.0,0.0,January
2015-01-19,21.65,36.5,0.0,January
2015-01-20,22.75,42.0,0.0,January
2015-01-21,23.450000000000003,62.0,8.4,January
2015-01-22,25.700000000000003,50.5,0.0,January
2015-01-23,28.1,44.5,0.0,January
2015-01-24,25.450000000000003,61.0,15.8,January
2015-01-25,22.45,40.5,0.2,January
2015-01-26,18.75,43.0,0.0,January
2015-01-27,22.15,49.0,0.0,January
2015-01-28,22.05,43.5,0.0,January
2015-01-29,19.5,39.5,0.0,January
2015-01-30,16.6,43.0,0.0,January
2015-01-31,18.65,47.5,0.0,January
2015-02-01,21.15,48.0,0.0,February
2015-02-02,22.95,40.0,0.0,February
2015-02-03,21.7,45.0,0.0,February
2015-02-04,22.35,38.0,0.0,February
2015-02-05,23.2,45.0,0.0,February
2015-02-06,24.4,46.5,0.0,February
2015-02-07,25.2,39.5,0.0,February
2015-02-08,29.2,47.5,0.2,February
2015-02-09,28.25,38.0,0.0,February
2015-02-10,26.15,44.5,0.0,February
2015-02-11,28.049999999999997,46.0,0.0,February
2015-02-12,24.85,55.5,9.8,February
2015-02-13,25.15,51.5,0.0,February
2015-02-14,22.0,79.5,0.2,February
2015-02-15,23.9,64.5,10.6,February
2015-02-16,27.299999999999997,52.0,0.0,February
2015-02-17,27.2,46.5,0.0,February
2015-02-18,23.95,64.5,0.0,February
2015-02-19,25.55,57.5,6.0,February
2015-02-20,26.15,48.0,0.2,February
2015-02-21,26.5,40.0,0.0,February
2015-02-22,26.75,46.5,0.0,February
2015-02-23,27.15,49.0,0.0,February
2015-02-24,23.5,61.5,8.0,February
2015-02-25,23.950000000000003,52.0,0.2,February
2015-02-26,23.9,60.5,0.0,February
2015-02-27,23.0,52.0,0.0,February
2015-02-28,26.6,40.5,0.0,February
2015-03-01,23.950000000000003,61.5,1.4,March
2015-03-02,20.35,40.5,0.2,March
2015-03-03,24.25,46.0,0.0,March
2015-03-04,21.549999999999997,32.0,0.0,March
2015-03-05,19.25,32.0,0.0,March
2015-03-06,16.75,52.0,0.0,March
2015-03-07,17.6,61.0,0.0,March
2015-03-08,20.8,48.5,0.0,March
2015-03-09,20.2,44.5,0.0,March
2015-03-10,21.3,42.0,0.0,March
2015-03-11,20.5,38.5,0.0,March
2015-03-12,20.35,38.0,0.0,March
2015-03-13,21.05,41.0,0.0,March
2015-03-14,19.6,52.0,0.0,March
2015-03-15,20.5,34.0,0.0,March
2015-03-16,18.95,44.5,0.0,March
2015-03-17,22.05,45.0,0.0,March
2015-03-18,22.450000000000003,59.0,2.8,March
2015-03-19,23.15,53.0,0.0,March
2015-03-20,21.700000000000003,44.0,0.0,March
2015-03-21,20.25,41.5,0.0,March
2015-03-22,20.75,45.5,0.0,March
2015-03-23,24.15,48.0,0.0,March
2015-03-24,19.8,54.0,0.4,March
2015-03-25,16.25,52.0,0.0,March
2015-03-26,13.6,45.5,0.0,March
2015-03-27,15.6,56.0,0.0,March
2015-03-28,14.7,51.0,0.0,March
2015-03-29,15.8,45.0,0.0,March
2015-03-30,18.4,48.0,0.0,March
2015-03-31,19.2,44.0,0.0,March
2015-04-01,19.75,48.0,0.0,April
2015-04-02,20.75,40.0,0.0,April
2015-04-03,17.75,39.5,0.0,April
2015-04-04,17.65,54.0,0.0,April
2015-04-05,19.9,63.5,0.6,April
2015-04-06,15.950000000000001,56.0,0.0,April
2015-04-07,15.85,71.5,8.8,April
2015-04-08,16.6,46.5,4.0,April
2015-04-09,14.700000000000001,44.5,0.0,April
2015-04-10,15.899999999999999,46.5,0.0,April
2015-04-11,15.95,54.0,0.0,April
2015-04-12,19.15,49.0,0.0,April
2015-04-13,16.9,49.5,0.0,April
2015-04-14,16.05,65.0,0.0,April
2015-04-15,18.45,73.5,3.0,April
2015-04-16,18.65,63.5,1.4,April
2015-04-17,16.4,90.0,0.2,April
2015-04-18,17.549999999999997,96.0,35.8,April
2015-04-19,13.649999999999999,60.0,15.8,April
2015-04-20,12.55,42.5,0.2,April
2015-04-21,14.899999999999999,45.5,0.0,April
2015-04-22,14.5,53.5,0.0,April
2015-04-23,18.35,68.0,0.2,April
2015-04-24,17.6,75.0,3.6,April
2015-04-25,13.0,84.0,7.0,April
2015-04-26,13.399999999999999,74.0,2.6,April
2015-04-27,11.8,62.5,0.2,April
2015-04-28,11.05,57.5,0.0,April
2015-04-29,12.0,52.5,0.0,April
2015-04-30,12.799999999999999,58.0,0.0,April
2015-05-01,14.45,54.5,0.0,May
2015-05-02,14.2,72.0,0.0,May
2015-05-03,15.6,61.0,0.0,May
2015-05-04,13.65,58.5,0.0,May
2015-05-05,13.0,61.0,0.0,May
2015-05-06,9.1,64.0,0.0,May
2015-05-07,10.7,71.0,0.2,May
2015-05-08,9.95,68.0,0.0,May
2015-05-09,12.65,81.0,0.8,May
2015-05-10,12.350000000000001,85.0,2.8,May
2015-05-11,13.95,74.5,9.2,May
2015-05-12,14.2,77.5,0.8,May
2015-05-13,9.0,63.5,0.6,May
2015-05-14,9.200000000000001,69.5,0.0,May
2015-05-15,10.05,76.5,0.0,May
2015-05-16,11.049999999999999,69.5,0.0,May
2015-05-17,10.2,76.5,0.2,May
2015-05-18,10.75,73.0,0.0,May
2015-05-19,12.049999999999999,95.0,3.4,May
2015-05-20,13.950000000000001,79.0,12.8,May
2015-05-21,10.55,75.0,0.0,May
2015-05-22,12.45,54.5,0.0,May
2015-05-23,9.0,65.5,0.0,May
2015-05-24,6.8500000000000005,82.0,0.0,May
2015-05-25,8.9,77.0,0.0,May
2015-05-26,7.9,72.5,0.0,May
2015-05-27,10.2,87.0,0.2,May
2015-05-28,13.05,83.0,3.2,May
2015-05-29,12.45,82.0,11.2,May
2015-05-30,10.2,73.5,0.0,May
2015-05-31,11.45,72.0,0.0,May
2015-06-01,7.65,63.5,2.4,June
2015-06-02,5.55,65.5,0.0,June
2015-06-03,5.7,69.0,0.0,June
2015-06-04,4.3500000000000005,87.5,0.2,June
2015-06-05,7.95,72.5,6.4,June
2015-06-06,7.0,82.5,0.2,June
2015-06-07,6.6,90.5,0.0,June
2015-06-08,8.85,77.0,0.2,June
2015-06-09,9.65,66.5,0.0,June
2015-06-10,6.2,68.0,0.0,June
2015-06-11,7.949999999999999,63.5,0.0,June
2015-06-12,7.199999999999999,76.5,0.2,June
2015-06-13,7.800000000000001,83.5,0.0,June
2015-06-14,9.049999999999999,86.0,0.0,June
2015-06-15,7.9,85.0,0.2,June
2015-06-16,10.15,100.0,14.6,June
2015-06-17,11.95,100.0,11.6,June
2015-06-18,10.5,100.0,22.4,June
2015-06-19,9.75,66.0,16.4,June
2015-06-20,5.6499999999999995,66.5,0.2,June
2015-06-21,5.3,74.0,0.0,June
2015-06-22,5.050000000000001,86.5,0.0,June
2015-06-23,9.1,78.0,0.0,June
2015-06-24,10.5,95.5,7.2,June
2015-06-25,10.8,88.0,1.0,June
2015-06-26,8.05,84.5,0.2,June
2015-06-27,7.75,84.0,0.0,June
2015-06-28,9.0,77.5,0.2,June
2015-06-29,7.7,82.5,0.0,June
2015-06-30,4.8,92.0,0.0,June
2015-07-01,6.75,83.5,0.0,July
2015-07-02,8.35,69.5,0.8,July
2015-07-03,4.45,66.5,0.8,July
2015-07-04,6.35,75.0,0.0,July
2015-07-05,6.25,75.0,0.0,July
2015-07-06,6.8,77.0,0.0,July
2015-07-07,9.8,68.5,0.0,July
2015-07-08,7.45,70.5,0.0,July
2015-07-09,6.35,76.5,0.0,July
2015-07-10,8.75,81.5,1.8,July
2015-07-11,10.95,82.5,2.4,July
2015-07-12,8.2,88.0,5.4,July
2015-07-13,9.8,71.0,2.8,July
2015-07-14,7.05,70.5,0.0,July
2015-07-15,5.6,94.5,10.0,July
2015-07-16,7.4,78.5,4.4,July
2015-07-17,5.05,77.0,0.2,July
2015-07-18,5.4,68.0,0.0,July
2015-07-19,5.75,67.5,0.0,July
2015-07-20,6.05,75.5,0.0,July
2015-07-21,7.8,75.5,0.0,July
2015-07-22,9.0,86.0,3.0,July
2015-07-23,12.2,76.5,2.8,July
2015-07-24,7.5,91.0,0.2,July
2015-07-25,10.05,68.5,5.8,July
2015-07-26,10.0,71.0,3.0,July
2015-07-27,5.1,78.5,0.0,July
2015-07-28,7.6000000000000005,76.5,0.0,July
2015-07-29,6.6,86.0,0.0,July
2015-07-30,7.9,77.0,0.0,July
2015-07-31,10.5,66.5,0.2,July
2015-08-01,7.050000000000001,98.5,1.2,August
2015-08-02,9.55,79.5,27.2,August
2015-08-03,9.6,68.0,2.6,August
2015-08-04,3.0999999999999996,70.0,1.4,August
2015-08-05,6.85,82.5,4.2,August
2015-08-06,6.45,80.0,1.4,August
2015-08-07,8.8,83.5,1.4,August
2015-08-08,7.65,81.5,0.0,August
2015-08-09,5.9,87.0,0.0,August
2015-08-10,9.45,78.5,0.0,August
2015-08-11,8.6,76.0,1.8,August
2015-08-12,5.4,86.0,0.0,August
2015-08-13,7.0,84.0,5.4,August
2015-08-14,8.5,84.0,0.0,August
2015-08-15,9.55,76.0,0.0,August
2015-08-16,8.8,77.5,0.2,August
2015-08-17,9.85,73.0,0.0,August
2015-08-18,5.8999999999999995,62.0,0.0,August
2015-08-19,6.45,72.5,0.0,August
2015-08-20,8.6,66.0,0.2,August
2015-08-21,9.2,70.0,0.0,August
2015-08-22,14.3,72.0,1.4,August
2015-08-23,13.3,74.0,0.8,August
2015-08-24,10.5,77.0,0.0,August
2015-08-25,10.25,89.0,15.2,August
2015-08-26,10.4,62.5,15.2,August
2015-08-27,12.8,83.5,10.6,August
2015-08-28,10.2,77.0,0.0,August
2015-08-29,7.449999999999999,72.5,0.0,August
2015-08-30,8.5,64.0,0.2,August
2015-08-31,8.6,62.5,0.0,August
2015-09-01,8.0,74.5,0.0,September
2015-09-02,9.75,70.0,0.0,September
2015-09-03,12.7,70.5,23.0,September
2015-09-04,10.45,69.5,1.2,September
2015-09-05,10.4,79.0,0.0,September
2015-09-06,10.799999999999999,74.0,0.0,September
2015-09-07,10.899999999999999,64.5,1.6,September
2015-09-08,10.5,78.5,1.0,September
2015-09-09,9.1,65.0,0.2,September
2015-09-10,11.95,56.0,0.2,September
2015-09-11,11.649999999999999,65.5,0.0,September
2015-09-12,13.55,66.5,0.0,September
2015-09-13,14.899999999999999,62.0,0.0,September
2015-09-14,15.700000000000001,62.0,0.0,September
2015-09-15,15.65,61.0,0.0,September
2015-09-16,9.6,64.5,0.0,September
2015-09-17,10.799999999999999,61.0,0.0,September
2015-09-18,11.4,55.5,0.0,September
2015-09-19,13.25,56.0,0.0,September
2015-09-20,13.55,63.0,0.0,September
2015-09-21,13.649999999999999,66.0,0.0,September
2015-09-22,11.25,52.0,0.2,September
2015-09-23,7.3500000000000005,46.5,0.0,September
2015-09-24,9.299999999999999,51.0,0.0,September
2015-09-25,10.95,49.5,0.0,September
2015-09-26,12.3,52.0,0.0,September
2015-09-27,12.8,60.5,0.0,September
2015-09-28,13.700000000000001,56.0,0.0,September
2015-09-29,13.450000000000001,51.0,0.0,September
2015-09-30,11.4,48.0,0.0,September
2015-10-01,12.4,51.5,0.0,October
2015-10-02,14.700000000000001,51.0,0.0,October
2015-10-03,17.0,53.0,0.0,October
2015-10-04,19.5,50.5,0.0,October
2015-10-05,20.55,49.0,0.0,October
2015-10-06,22.05,43.5,0.0,October
2015-10-07,18.15,47.5,0.0,October
2015-10-08,16.65,59.5,0.0,October
2015-10-09,19.05,61.5,0.0,October
2015-10-10,21.45,50.0,0.0,October
2015-10-11,18.75,80.5,0.4,October
2015-10-12,17.549999999999997,61.0,1.8,October
2015-10-13,16.45,52.5,0.0,October
2015-10-14,18.55,59.0,0.4,October
2015-10-15,21.45,52.0,0.0,October
2015-10-16,21.35,65.5,0.0,October
2015-10-17,22.5,64.0,0.0,October
2015-10-18,18.05,52.0,0.0,October
2015-10-19,18.75,53.5,0.0,October
2015-10-20,21.55,47.5,0.0,October
2015-10-21,20.65,73.0,1.6,October
2015-10-22,19.25,55.0,0.8,October
2015-10-23,19.35,50.0,0.2,October
2015-10-24,18.450000000000003,51.5,0.0,October
2015-10-25,20.25,43.5,0.0,October
2015-10-26,21.65,48.0,0.0,October
2015-10-27,19.45,35.5,0.0,October
2015-10-28,15.85,41.5,0.0,October
2015-10-29,18.6,38.5,0.0,October
2015-10-30,18.9,47.5,0.0,October
2015-10-31,19.4,83.5,5.4,October
2015-11-01,21.15,70.0,15.2,November
2015-11-02,21.5,62.5,22.8,November
2015-11-03,19.55,50.0,0.2,November
2015-11-04,21.7,55.0,0.0,November
2015-11-05,19.1,79.5,6.6,November
2015-11-06,20.15,74.5,4.2,November
2015-11-07,17.75,53.5,1.8,November
2015-11-08,17.45,46.0,0.0,November
2015-11-09,20.8,51.0,0.0,November
2015-11-10,24.049999999999997,49.5,0.0,November
2015-11-11,23.05,55.0,0.0,November
2015-11-12,23.049999999999997,63.5,10.6,November
2015-11-13,21.7,64.0,4.8,November
2015-11-14,20.0,46.5,0.0,November
2015-11-15,19.15,40.5,0.0,November
2015-11-16,19.15,47.5,0.0,November
2015-11-17,21.65,46.0,0.0,November
2015-11-18,23.4,38.5,0.0,November
2015-11-19,27.650000000000002,36.0,0.0,November
2015-11-20,26.049999999999997,37.0,0.0,November
2015-11-21,19.5,41.5,0.0,November
2015-11-22,18.95,44.5,0.0,November
2015-11-23,18.3,40.5,0.0,November
2015-11-24,19.45,38.0,0.0,November
2015-11-25,21.9,34.5,0.0,November
2015-11-26,19.6,36.0,0.0,November
2015-11-27,13.75,35.5,0.0,November
2015-11-28,18.2,41.0,0.0,November
2015-11-29,19.6,39.5,0.0,November
2015-11-30,20.8,41.0,0.0,November
2015-12-01,23.9,36.5,0.0,December
2015-12-02,16.2,34.5,0.2,December
2015-12-03,19.45,33.5,0.0,December
2015-12-04,22.7,35.5,0.0,December
2015-12-05,24.25,34.0,0.0,December
2015-12-06,27.2,30.5,0.0,December
2015-12-07,27.6,45.0,0.0,December
2015-12-08,25.9,69.5,0.8,December
2015-12-09,25.2,40.5,10.2,December
2015-12-10,22.85,37.5,0.0,December
2015-12-11,21.15,35.0,0.0,December
2015-12-12,16.75,36.5,0.0,December
2015-12-13,18.65,39.5,0.0,December
2015-12-14,23.049999999999997,27.5,0.0,December
2015-12-15,24.400000000000002,33.0,0.0,December
2015-12-16,24.9,28.0,0.0,December
2015-12-17,25.4,31.5,0.0,December
2015-12-18,26.8,32.5,0.0,December
2015-12-19,30.4,33.5,0.0,December
2015-12-20,30.6,15.5,0.0,December
2015-12-21,21.65,54.0,10.0,December
2015-12-22,23.65,44.5,0.0,December
2015-12-23,23.85,44.5,0.0,December
2015-12-24,23.450000000000003,38.5,0.0,December
2015-12-25,24.85,30.0,0.0,December
2015-12-26,20.950000000000003,80.0,3.2,December
2015-12-27,17.6,38.5,9.8,December
2015-12-28,20.5,39.0,0.0,December
2015-12-29,22.75,37.5,0.0,December
2015-12-30,25.0,33.5,0.0,December
2015-12-31,26.950000000000003,35.0,0.0,December
2016-01-01,29.0,31.5,0.0,January
2016-01-02,27.25,42.0,0.4,January
2016-01-03,20.75,64.5,2.2,January
2016-01-04,20.5,69.5,15.6,January
2016-01-05,19.2,77.5,6.8,January
2016-01-06,22.55,64.0,0.2,January
2016-01-07,22.2,38.5,0.0,January
2016-01-08,23.0,43.5,0.0,January
2016-01-09,25.85,38.0,0.0,January
2016-01-10,27.4,35.5,0.0,January
2016-01-11,28.450000000000003,29.5,0.0,January
2016-01-12,29.75,29.0,0.0,January
2016-01-13,31.6,33.5,0.0,January
2016-01-14,28.5,44.5,0.0,January
2016-01-15,17.8,36.0,0.0,January
2016-01-16,20.049999999999997,32.0,0.0,January
2016-01-17,22.55,41.0,0.0,January
2016-01-18,23.95,37.5,0.0,January
2016-01-19,28.05,30.5,0.0,January
2016-01-20,28.65,23.5,0.0,January
2016-01-21,29.2,42.0,0.0,January
2016-01-22,25.450000000000003,78.0,0.0,January
2016-01-23,24.15,56.0,12.6,January
2016-01-24,24.900000000000002,42.5,0.0,January
2016-01-25,25.45,43.0,0.0,January
2016-01-26,26.450000000000003,40.5,0.0,January
2016-01-27,22.1,80.5,19.4,January
2016-01-28,24.7,65.0,4.2,January
2016-01-29,20.65,74.5,0.0,January
2016-01-30,19.05,48.0,0.0,January
2016-01-31,19.0,63.5,7.0,January
2016-02-01,19.55,67.5,28.6,February
2016-02-02,22.05,53.0,0.2,February
2016-02-03,22.8,70.5,0.0,February
2016-02-04,23.15,42.5,0.4,February
2016-02-05,22.049999999999997,40.5,0.0,February
2016-02-06,22.45,49.0,0.0,February
2016-02-07,24.0,52.0,0.0,February
2016-02-08,26.6,41.5,0.0,February
2016-02-09,26.9,42.5,0.0,February
2016-02-10,25.35,43.0,0.0,February
2016-02-11,26.25,38.0,0.0,February
2016-02-12,26.1,41.0,0.0,February
2016-02-13,27.3,35.5,0.0,February
2016-02-14,26.3,40.0,0.0,February
2016-02-15,21.35,42.5,0.0,February
2016-02-16,20.75,39.0,0.0,February
2016-02-17,18.6,39.5,0.0,February
2016-02-18,21.6,47.5,0.0,February
2016-02-19,23.4,44.0,0.0,February
2016-02-20,23.2,44.5,0.0,February
2016-02-21,24.0,41.0,0.0,February
2016-02-22,25.299999999999997,40.5,0.0,February
2016-02-23,29.8,32.5,0.0,February
2016-02-24,31.7,29.0,0.0,February
2016-02-25,29.4,37.0,0.0,February
2016-02-26,23.05,35.0,0.2,February
2016-02-27,23.9,43.0,0.0,February
2016-02-28,24.799999999999997,40.0,0.0,February
2016-02-29,23.849999999999998,45.0,0.0,February
2016-03-01,24.9,42.0,0.0,March
